,date,price
1072,1986-10-24,291.45
1073,1986-10-27,291.01
1074,1986-10-28,290.87
1075,1986-10-29,286.33
1076,1986-10-30,289.52
1077,1986-10-31,280.84
1078,1986-11-03,287.43
1079,1986-11-04,288.01
1080,1986-11-05,285.57
1081,1986-11-06,284.51
1082,1986-11-07,286.33
1083,1986-11-10,285.69
1084,1986-11-11,280.86
1085,1986-11-12,283.77
1086,1986-11-13,285.84
1087,1986-11-14,285.09
1088,1986-11-17,273.65
1089,1986-11-18,274.13
1090,1986-11-19,276.24
1091,1986-11-20,275.69
1092,1986-11-21,270.26
1093,1986-11-24,268.78
1094,1986-11-25,269.7
1095,1986-11-26,266.39
1096,1986-11-27,267.82
1097,1986-11-28,271.15
1098,1986-12-01,271.93
1099,1986-12-02,270.6
1100,1986-12-03,273.74
1101,1986-12-04,270.88
1102,1986-12-05,271.16
1103,1986-12-08,268.99
1104,1986-12-09,271.58
1105,1986-12-10,273.97
1106,1986-12-11,272.48
1107,1986-12-12,273.05
1108,1986-12-15,274.98
1109,1986-12-16,274.89
1110,1986-12-17,273.63
1111,1986-12-18,274.41
1112,1986-12-19,273.09
1113,1986-12-22,272.2
1114,1986-12-23,268.45
1115,1986-12-24,266.23
1116,1986-12-29,264.04
1117,1986-12-30,264.04
1118,1986-12-31,263.31
1119,1987-01-02,270.34
1120,1987-01-05,271.04
1121,1987-01-06,271.6
1122,1987-01-07,272.11
1123,1987-01-08,272.55
1124,1987-01-09,273.8
1125,1987-01-12,275.72
1126,1987-01-13,274.31
1127,1987-01-14,278.2
1128,1987-01-15,275.22
1129,1987-01-16,274.16
1130,1987-01-19,274.83
1131,1987-01-20,272.83
1132,1987-01-21,267.71
1133,1987-01-22,266.63
1134,1987-01-23,264.31
1135,1987-01-26,266.97
1136,1987-01-27,268.58
1137,1987-01-28,264.77
1138,1987-01-29,266.34
1139,1987-01-30,266.85
1140,1987-02-02,267.38
1141,1987-02-03,262.09
1142,1987-02-04,264.25
1143,1987-02-05,263.21
1144,1987-02-06,267.27
1145,1987-02-09,267.3
1146,1987-02-10,262.7
1147,1987-02-11,263.38
1148,1987-02-12,263.79
1149,1987-02-13,261.02
1150,1987-02-16,261.32
1151,1987-02-17,257.67
1152,1987-02-18,255.87
1153,1987-02-19,257.83
1154,1987-02-20,261.41
1155,1987-02-23,261.61
1156,1987-02-24,261
1157,1987-02-25,264.08
1158,1987-02-26,262.32
1159,1987-02-27,262.35
1160,1987-03-02,258.68
1161,1987-03-03,259.15
1162,1987-03-04,259.6
1163,1987-03-05,260.31
1164,1987-03-06,255.81
1165,1987-03-09,254.65
1166,1987-03-10,256.1
1167,1987-03-11,255.45
1168,1987-03-12,257.32
1169,1987-03-13,256.88
1170,1987-03-16,256.6
1171,1987-03-17,252.09
1172,1987-03-18,252.18
1173,1987-03-19,251.81
1174,1987-03-20,252.28
1175,1987-03-23,252.51
1176,1987-03-24,256.62
1177,1987-03-25,257.58
1178,1987-03-26,256.78
1179,1987-03-27,261.27
1180,1987-03-30,261.95
1181,1987-03-31,260.3
1182,1987-04-01,262.37
1183,1987-04-02,259.99
1184,1987-04-03,260.16
1185,1987-04-06,258.99
1186,1987-04-07,261.07
1187,1987-04-08,259.59
1188,1987-04-09,266.71
1189,1987-04-10,266.43
1190,1987-04-13,269.13
1191,1987-04-14,275.51
1192,1987-04-15,270.67
1193,1987-04-16,271.52
1194,1987-04-20,276.97
1195,1987-04-21,274.27
1196,1987-04-22,275.97
1197,1987-04-23,279.71
1198,1987-04-24,278.09
1199,1987-04-27,267.8
1200,1987-04-28,272.87
1201,1987-04-29,271.55
1202,1987-04-30,273.04
1203,1987-05-01,272.95
1204,1987-05-04,273.95
1205,1987-05-05,272.38
1206,1987-05-06,271.78
1207,1987-05-07,272.59
1208,1987-05-08,272.13
1209,1987-05-11,273.44
1210,1987-05-12,275.3
1211,1987-05-13,274.55
1212,1987-05-14,275.96
1213,1987-05-15,278.42
1214,1987-05-18,281.79
1215,1987-05-19,278.53
1216,1987-05-20,282.9
1217,1987-05-21,279.35
1218,1987-05-22,278.24
1219,1987-05-25,279.62
1220,1987-05-26,277.71
1221,1987-05-27,278.08
1222,1987-05-28,277.59
1223,1987-05-29,277.21
1224,1987-06-01,274.38
1225,1987-06-02,276.45
1226,1987-06-03,277.15
1227,1987-06-04,278.26
1228,1987-06-05,278.51
1229,1987-06-08,278.36
1230,1987-06-09,271.89
1231,1987-06-10,275.18
1232,1987-06-11,275.49
1233,1987-06-12,275.11
1234,1987-06-15,276.84
1235,1987-06-16,277.68
1236,1987-06-17,274.88
1237,1987-06-18,276.57
1238,1987-06-19,279.24
1239,1987-06-22,274.71
1240,1987-06-23,274.98
1241,1987-06-24,272.79
1242,1987-06-25,273.13
1243,1987-06-26,275.5
1244,1987-06-29,278.78
1245,1987-06-30,281.23
1246,1987-07-01,276.85
1247,1987-07-02,275.61
1248,1987-07-03,275.64
1249,1987-07-06,273.22
1250,1987-07-07,273.73
1251,1987-07-08,274.86
1252,1987-07-09,275.19
1253,1987-07-10,275.6
1254,1987-07-13,276.43
1255,1987-07-14,277.84
1256,1987-07-15,277.07
1257,1987-07-16,278.21
1258,1987-07-17,280.84
1259,1987-07-20,282.24
1260,1987-07-21,282.75
1261,1987-07-22,284.8
1262,1987-07-23,283.95
1263,1987-07-24,282.72
1264,1987-07-27,283.92
1265,1987-07-28,284.7
1266,1987-07-29,286.24
1267,1987-07-30,288.29
1268,1987-07-31,291.6
1269,1987-08-03,299.4
1270,1987-08-04,303.81
1271,1987-08-05,295.75
1272,1987-08-06,296.97
1273,1987-08-07,296.21
1274,1987-08-10,293.13
1275,1987-08-11,295.13
1276,1987-08-12,293.31
1277,1987-08-13,291.04
1278,1987-08-14,284.68
1279,1987-08-17,284.81
1280,1987-08-18,283.87
1281,1987-08-19,281.53
1282,1987-08-20,282.63
1283,1987-08-21,279
1284,1987-08-24,282.36
1285,1987-08-25,282.85
1286,1987-08-26,283.16
1287,1987-08-27,280.12
1288,1987-08-28,277.54
1289,1987-08-31,278.18
1290,1987-09-01,276.72
1291,1987-09-02,280.11
1292,1987-09-03,279.87
1293,1987-09-04,280.14
1294,1987-09-07,279.41
1295,1987-09-08,275.81
1296,1987-09-09,277.29
1297,1987-09-10,279.72
1298,1987-09-11,279.17
1299,1987-09-14,279.15
1300,1987-09-15,278.45
1301,1987-09-16,278.24
1302,1987-09-17,279.28
1303,1987-09-18,278.3
1304,1987-09-21,278.48
1305,1987-09-22,281.6
1306,1987-09-23,281.11
1307,1987-09-24,281.23
1308,1987-09-25,279.96
1309,1987-09-28,280.53
1310,1987-09-29,282.76
1311,1987-09-30,282.61
1312,1987-10-01,279.69
1313,1987-10-02,281.08
1314,1987-10-05,280.63
1315,1987-10-06,279.81
1316,1987-10-07,278.65
1317,1987-10-08,277.78
1318,1987-10-09,279.08
1319,1987-10-12,279.65
1320,1987-10-13,278.87
1321,1987-10-14,277.94
1322,1987-10-15,278.22
1323,1987-10-16,280.5
1324,1987-10-19,286.07
1325,1987-10-20,282.15
1326,1987-10-21,283.17
1327,1987-10-22,285.72
1328,1987-10-23,280.95
1329,1987-10-26,282.57
1330,1987-10-27,279.06
1331,1987-10-28,278.15
1332,1987-10-29,275.02
1333,1987-10-30,272.31
1334,1987-11-02,270.14
1335,1987-11-03,268.63
1336,1987-11-04,265.49
1337,1987-11-05,256.85
1338,1987-11-06,257.7
1339,1987-11-09,257.83
1340,1987-11-10,258.21
1341,1987-11-11,259.23
1342,1987-11-12,262.31
1343,1987-11-13,262.49
1344,1987-11-16,263.81
1345,1987-11-17,265.45
1346,1987-11-18,262.37
1347,1987-11-19,262.24
1348,1987-11-20,264.07
1349,1987-11-23,266.26
1350,1987-11-24,265.24
1351,1987-11-25,266.04
1352,1987-11-26,266.24
1353,1987-11-27,267.24
1354,1987-11-30,268.58
1355,1987-12-01,270.82
1356,1987-12-02,267.95
1357,1987-12-03,271.21
1358,1987-12-04,269.82
1359,1987-12-07,269.58
1360,1987-12-08,268.83
1361,1987-12-09,268.35
1362,1987-12-10,268.39
1363,1987-12-11,270.34
1364,1987-12-14,271.48
1365,1987-12-15,263.97
1366,1987-12-16,264.73
1367,1987-12-17,263.57
1368,1987-12-18,263.34
1369,1987-12-21,261.88
1370,1987-12-22,263.78
1371,1987-12-23,264.41
1372,1987-12-24,264.68
1373,1987-12-28,262.14
1374,1987-12-29,261.38
1375,1987-12-30,259.49
1376,1987-12-31,257.52
1377,1988-01-04,256.62
1378,1988-01-05,263.98
1379,1988-01-06,267.31
1380,1988-01-07,268.17
1381,1988-01-08,266.27
1382,1988-01-11,265.13
1383,1988-01-12,263.66
1384,1988-01-13,263.79
1385,1988-01-14,266.58
1386,1988-01-15,268
1387,1988-01-18,268.05
1388,1988-01-19,268.4
1389,1988-01-20,264.66
1390,1988-01-21,266.73
1391,1988-01-22,267.09
1392,1988-01-25,265.66
1393,1988-01-26,265.02
1394,1988-01-27,261.31
1395,1988-01-28,262.11
1396,1988-01-29,257.21
1397,1988-02-01,258.69
1398,1988-02-02,256.72
1399,1988-02-03,249.39
1400,1988-02-04,251.72
1401,1988-02-05,251.36
1402,1988-02-08,251.67
1403,1988-02-09,252.44
1404,1988-02-10,250.89
1405,1988-02-11,250.16
1406,1988-02-12,256.01
1407,1988-02-15,255.35
1408,1988-02-16,254.62
1409,1988-02-17,254.7
1410,1988-02-18,254.27
1411,1988-02-19,254.66
1412,1988-02-22,252.52
1413,1988-02-23,250.31
1414,1988-02-24,244.91
1415,1988-02-25,245.04
1416,1988-02-26,242.53
1417,1988-02-29,242.56
1418,1988-03-01,242.74
1419,1988-03-02,243.78
1420,1988-03-03,241.7
1421,1988-03-04,246.55
1422,1988-03-07,240.51
1423,1988-03-08,236.24
1424,1988-03-09,236.47
1425,1988-03-10,239.49
1426,1988-03-11,237.62
1427,1988-03-14,238.67
1428,1988-03-15,241.91
1429,1988-03-16,240.95
1430,1988-03-17,242.09
1431,1988-03-18,243.55
1432,1988-03-21,245.38
1433,1988-03-22,245.02
1434,1988-03-23,245.41
1435,1988-03-24,246.05
1436,1988-03-25,245.38
1437,1988-03-28,243.4
1438,1988-03-29,243.81
1439,1988-03-30,243.37
1440,1988-03-31,240.8
1441,1988-04-04,241.12
1442,1988-04-05,240.83
1443,1988-04-06,239.23
1444,1988-04-07,239.69
1445,1988-04-08,240.19
1446,1988-04-11,242.73
1447,1988-04-12,243.71
1448,1988-04-13,242.74
1449,1988-04-14,241.8
1450,1988-04-15,240.86
1451,1988-04-18,241.25
1452,1988-04-19,241.37
1453,1988-04-20,240.93
1454,1988-04-21,239.73
1455,1988-04-22,238.4
1456,1988-04-25,238.79
1457,1988-04-26,239.16
1458,1988-04-27,240.88
1459,1988-04-28,240.37
1460,1988-04-29,239.87
1461,1988-05-02,237.24
1462,1988-05-03,238.26
1463,1988-05-04,238.24
1464,1988-05-05,239.09
1465,1988-05-06,238.04
1466,1988-05-09,237.43
1467,1988-05-10,238.67
1468,1988-05-11,238.79
1469,1988-05-12,239.77
1470,1988-05-13,238.71
1471,1988-05-16,240.23
1472,1988-05-17,243.94
1473,1988-05-18,243.88
1474,1988-05-19,244.65
1475,1988-05-20,244.85
1476,1988-05-23,246.18
1477,1988-05-24,246.02
1478,1988-05-25,243.43
1479,1988-05-26,243.28
1480,1988-05-27,242.66
1481,1988-05-30,244.55
1482,1988-05-31,247.69
1483,1988-06-01,251.97
1484,1988-06-02,259.08
1485,1988-06-03,258.73
1486,1988-06-06,256.87
1487,1988-06-07,253.18
1488,1988-06-08,251.94
1489,1988-06-09,250.99
1490,1988-06-10,247.04
1491,1988-06-13,247.52
1492,1988-06-14,252.17
1493,1988-06-15,253.26
1494,1988-06-16,251.39
1495,1988-06-17,254.7
1496,1988-06-20,252.66
1497,1988-06-21,252.36
1498,1988-06-22,255.01
1499,1988-06-23,255.05
1500,1988-06-24,256.65
1501,1988-06-27,260.16
1502,1988-06-28,256.2
1503,1988-06-29,254.17
1504,1988-06-30,254.2
1505,1988-07-01,257.47
1506,1988-07-04,260.49
1507,1988-07-05,255.82
1508,1988-07-06,255.17
1509,1988-07-07,256.37
1510,1988-07-08,257.79
1511,1988-07-11,256.98
1512,1988-07-12,257.15
1513,1988-07-13,259.61
1514,1988-07-14,260.78
1515,1988-07-15,264.91
1516,1988-07-18,261.16
1517,1988-07-19,261.44
1518,1988-07-20,260.67
1519,1988-07-21,255.58
1520,1988-07-22,254.13
1521,1988-07-25,248.34
1522,1988-07-26,252.98
1523,1988-07-27,250.68
1524,1988-07-28,250.97
1525,1988-07-29,255.06
1526,1988-08-01,252.62
1527,1988-08-02,252.78
1528,1988-08-03,253.41
1529,1988-08-04,253.62
1530,1988-08-05,255.66
1531,1988-08-08,253.1
1532,1988-08-09,253.94
1533,1988-08-10,252.72
1534,1988-08-11,250.96
1535,1988-08-12,251.24
1536,1988-08-15,252.26
1537,1988-08-16,252
1538,1988-08-17,254.75
1539,1988-08-18,254.21
1540,1988-08-19,254.04
1541,1988-08-22,257
1542,1988-08-23,258.29
1543,1988-08-24,257.74
1544,1988-08-25,254.28
1545,1988-08-26,256.39
1546,1988-08-29,255.73
1547,1988-08-30,253.86
1548,1988-08-31,255.69
1549,1988-09-01,257.94
1550,1988-09-02,254.92
1551,1988-09-05,253.64
1552,1988-09-06,250.46
1553,1988-09-07,250.71
1554,1988-09-08,252
1555,1988-09-09,248.66
1556,1988-09-12,247.73
1557,1988-09-13,248.17
1558,1988-09-14,250.61
1559,1988-09-15,248.63
1560,1988-09-16,245.32
1561,1988-09-19,243.49
1562,1988-09-20,241.12
1563,1988-09-21,237.69
1564,1988-09-22,239.15
1565,1988-09-23,235.29
1566,1988-09-26,236.07
1567,1988-09-27,236.83
1568,1988-09-28,235.57
1569,1988-09-29,235.57
1570,1988-09-30,232.97
1571,1988-10-03,233.71
1572,1988-10-04,234.75
1573,1988-10-05,236.32
1574,1988-10-06,238.5
1575,1988-10-07,237.27
1576,1988-10-10,238.22
1577,1988-10-11,235.66
1578,1988-10-12,235.17
1579,1988-10-13,232.65
1580,1988-10-14,232.77
1581,1988-10-17,235.98
1582,1988-10-18,235.81
1583,1988-10-19,234.85
1584,1988-10-20,233.72
1585,1988-10-21,231.73
1586,1988-10-24,232.51
1587,1988-10-25,231.68
1588,1988-10-26,232.02
1589,1988-10-27,230.22
1590,1988-10-28,232.71
1591,1988-10-31,233.19
1592,1988-11-01,232.13
1593,1988-11-02,236.58
1594,1988-11-03,237.29
1595,1988-11-04,238.38
1596,1988-11-07,237.46
1597,1988-11-08,236.41
1598,1988-11-09,235.41
1599,1988-11-10,232.85
1600,1988-11-11,232.53
1601,1988-11-14,234.1
1602,1988-11-15,234.1
1603,1988-11-16,231.12
1604,1988-11-17,231.09
1605,1988-11-18,229.77
1606,1988-11-21,227.79
1607,1988-11-22,227.71
1608,1988-11-23,228.25
1609,1988-11-24,228.68
1610,1988-11-25,230.27
1611,1988-11-28,229.75
1612,1988-11-29,228.62
1613,1988-11-30,228.64
1614,1988-12-01,228.43
1615,1988-12-02,230.83
1616,1988-12-05,229.42
1617,1988-12-06,229.81
1618,1988-12-07,229.63
1619,1988-12-08,228.47
1620,1988-12-09,228.84
1621,1988-12-12,227.89
1622,1988-12-13,230.77
1623,1988-12-14,230.29
1624,1988-12-15,227.01
1625,1988-12-16,226.9
1626,1988-12-19,227.44
1627,1988-12-20,230.61
1628,1988-12-21,229.74
1629,1988-12-22,232.17
1630,1988-12-23,232.32
1631,1988-12-27,231.93
1632,1988-12-28,231.06
1633,1988-12-29,227.77
1634,1988-12-30,226.32
1635,1989-01-03,225.14
1636,1989-01-04,225.63
1637,1989-01-05,227.28
1638,1989-01-06,228.01
1639,1989-01-09,228.14
1640,1989-01-10,228.64
1641,1989-01-11,225.84
1642,1989-01-12,226.93
1643,1989-01-13,227.81
1644,1989-01-16,227.61
1645,1989-01-17,227.39
1646,1989-01-18,229.27
1647,1989-01-19,228.62
1648,1989-01-20,229.53
1649,1989-01-23,229.2
1650,1989-01-24,229.04
1651,1989-01-25,228.75
1652,1989-01-26,227.72
1653,1989-01-27,224.51
1654,1989-01-30,223.97
1655,1989-01-31,222.86
1656,1989-02-01,224.54
1657,1989-02-02,224.1
1658,1989-02-03,224.6
1659,1989-02-06,225.4
1660,1989-02-07,224.69
1661,1989-02-08,225.91
1662,1989-02-09,223.07
1663,1989-02-10,221.5
1664,1989-02-13,219.25
1665,1989-02-14,216.77
1666,1989-02-15,216.17
1667,1989-02-16,216.44
1668,1989-02-17,214.11
1669,1989-02-20,216.74
1670,1989-02-21,220.27
1671,1989-02-22,220.83
1672,1989-02-23,222.17
1673,1989-02-24,221.59
1674,1989-02-27,221.88
1675,1989-02-28,222.13
1676,1989-03-01,222.73
1677,1989-03-02,223.99
1678,1989-03-03,224.68
1679,1989-03-06,224.75
1680,1989-03-07,228.2
1681,1989-03-08,228.83
1682,1989-03-09,229.02
1683,1989-03-10,229.14
1684,1989-03-13,229.69
1685,1989-03-14,228.77
1686,1989-03-15,227.2
1687,1989-03-16,226.01
1688,1989-03-17,229.24
1689,1989-03-20,229.99
1690,1989-03-21,228.19
1691,1989-03-22,228.02
1692,1989-03-23,227.62
1693,1989-03-27,228.39
1694,1989-03-28,226.82
1695,1989-03-29,226.21
1696,1989-03-30,225.31
1697,1989-03-31,228.31
1698,1989-04-03,227.36
1699,1989-04-04,226.18
1700,1989-04-05,225.39
1701,1989-04-06,225.62
1702,1989-04-07,226.08
1703,1989-04-10,227.23
1704,1989-04-11,228.04
1705,1989-04-12,228.61
1706,1989-04-13,229.26
1707,1989-04-14,225.84
1708,1989-04-17,224.78
1709,1989-04-18,223.47
1710,1989-04-19,223.6
1711,1989-04-20,224.61
1712,1989-04-21,224.26
1713,1989-04-24,226.5
1714,1989-04-25,226.46
1715,1989-04-26,227.09
1716,1989-04-27,226.12
1717,1989-04-28,224.09
1718,1989-05-01,224.85
1719,1989-05-02,224.64
1720,1989-05-03,224.67
1721,1989-05-04,224.12
1722,1989-05-05,225.17
1723,1989-05-08,225.65
1724,1989-05-09,227.06
1725,1989-05-10,224.95
1726,1989-05-11,227.7
1727,1989-05-12,226.4
1728,1989-05-15,228.15
1729,1989-05-16,227.32
1730,1989-05-17,230.53
1731,1989-05-18,227.86
1732,1989-05-19,226.22
1733,1989-05-22,229.62
1734,1989-05-23,231.57
1735,1989-05-24,230.39
1736,1989-05-25,230.12
1737,1989-05-26,228.94
1738,1989-05-29,231.38
1739,1989-05-30,230.89
1740,1989-05-31,230.01
1741,1989-06-01,229.57
1742,1989-06-02,229.08
1743,1989-06-05,233.32
1744,1989-06-06,239.66
1745,1989-06-07,237.76
1746,1989-06-08,236.14
1747,1989-06-09,230.65
1748,1989-06-12,236.17
1749,1989-06-13,237.51
1750,1989-06-14,239.21
1751,1989-06-15,237.39
1752,1989-06-16,236.66
1753,1989-06-19,237.37
1754,1989-06-20,237.19
1755,1989-06-21,237.95
1756,1989-06-22,236.57
1757,1989-06-23,240.97
1758,1989-06-26,242.59
1759,1989-06-27,239.96
1760,1989-06-28,241.06
1761,1989-06-29,239.85
1762,1989-06-30,240.64
1763,1989-07-03,239.06
1764,1989-07-04,237.32
1765,1989-07-05,236.36
1766,1989-07-06,235.97
1767,1989-07-07,234.31
1768,1989-07-10,233.51
1769,1989-07-11,233.97
1770,1989-07-12,231.35
1771,1989-07-13,231.82
1772,1989-07-14,230.57
1773,1989-07-17,229.48
1774,1989-07-18,229.46
1775,1989-07-19,228.71
1776,1989-07-20,228.51
1777,1989-07-21,230.11
1778,1989-07-24,229.14
1779,1989-07-25,227.59
1780,1989-07-26,225.68
1781,1989-07-27,224.92
1782,1989-07-28,221.68
1783,1989-07-31,222.33
1784,1989-08-01,222.43
1785,1989-08-02,223.26
1786,1989-08-03,228.02
1787,1989-08-04,229.03
1788,1989-08-07,229.08
1789,1989-08-08,225.01
1790,1989-08-09,225.51
1791,1989-08-10,226.22
1792,1989-08-11,229.61
1793,1989-08-14,231.42
1794,1989-08-15,234.1
1795,1989-08-16,231.65
1796,1989-08-17,234.41
1797,1989-08-18,233.71
1798,1989-08-21,233.13
1799,1989-08-22,230.57
1800,1989-08-23,231.55
1801,1989-08-24,230.66
1802,1989-08-25,229.16
1803,1989-08-28,229.49
1804,1989-08-29,228.58
1805,1989-08-30,228.32
1806,1989-08-31,228.43
1807,1989-09-01,230.78
1808,1989-09-04,231.03
1809,1989-09-05,232.81
1810,1989-09-06,232.33
1811,1989-09-07,231.62
1812,1989-09-08,233.16
1813,1989-09-11,231.76
1814,1989-09-12,231.56
1815,1989-09-13,230.04
1816,1989-09-14,231.35
1817,1989-09-15,231.58
1818,1989-09-18,229.35
1819,1989-09-19,229.05
1820,1989-09-20,229.7
1821,1989-09-21,230.49
1822,1989-09-22,231.8
1823,1989-09-25,227.82
1824,1989-09-26,226.86
1825,1989-09-27,226.44
1826,1989-09-28,227.54
1827,1989-09-29,226.12
1828,1989-10-02,227.07
1829,1989-10-03,228.29
1830,1989-10-04,228.36
1831,1989-10-05,225.01
1832,1989-10-06,226.16
1833,1989-10-09,229.6
1834,1989-10-10,232.42
1835,1989-10-11,234.02
1836,1989-10-12,234.01
1837,1989-10-13,229.19
1838,1989-10-16,232.43
1839,1989-10-17,232.46
1840,1989-10-18,231.18
1841,1989-10-19,229.1
1842,1989-10-20,230.36
1843,1989-10-23,228.28
1844,1989-10-24,229.7
1845,1989-10-25,228.05
1846,1989-10-26,235.71
1847,1989-10-27,238.92
1848,1989-10-30,238.17
1849,1989-10-31,236.29
1850,1989-11-01,236.57
1851,1989-11-02,241.16
1852,1989-11-03,240.66
1853,1989-11-06,241.42
1854,1989-11-07,242.62
1855,1989-11-08,244.57
1856,1989-11-09,244
1857,1989-11-10,244.58
1858,1989-11-13,246.65
1859,1989-11-14,246.11
1860,1989-11-15,246.55
1861,1989-11-16,248.35
1862,1989-11-17,251.55
1863,1989-11-20,255.26
1864,1989-11-21,256.85
1865,1989-11-22,261.07
1866,1989-11-23,263.44
1867,1989-11-24,267.77
1868,1989-11-27,265.64
1869,1989-11-28,263.2
1870,1989-11-29,259.89
1871,1989-11-30,261.85
1872,1989-12-01,264.81
1873,1989-12-04,255.84
1874,1989-12-05,257.05
1875,1989-12-06,256.65
1876,1989-12-07,259.52
1877,1989-12-08,260.1
1878,1989-12-11,261.52
1879,1989-12-12,259.84
1880,1989-12-13,253.39
1881,1989-12-14,255.01
1882,1989-12-15,257.46
1883,1989-12-18,256.71
1884,1989-12-19,257.65
1885,1989-12-20,256.63
1886,1989-12-21,254.95
1887,1989-12-22,254.63
1888,1989-12-25,254
1889,1989-12-26,250.34
1890,1989-12-27,246.08
1891,1989-12-28,248.75
1892,1989-12-29,249.88
1893,1990-01-02,247.97
1894,1990-01-03,245.03
1895,1990-01-04,243.39
1896,1990-01-05,248.3
1897,1990-01-08,242.88
1898,1990-01-09,244.6
1899,1990-01-10,247.34
1900,1990-01-11,248.99
1901,1990-01-12,249.85
1902,1990-01-15,250.65
1903,1990-01-16,246.46
1904,1990-01-17,249.97
1905,1990-01-18,249.71
1906,1990-01-19,249.18
1907,1990-01-22,249.37
1908,1990-01-23,249.37
1909,1990-01-24,252.33
1910,1990-01-25,251.66
1911,1990-01-26,252.4
1912,1990-01-29,249.12
1913,1990-01-30,250.42
1914,1990-01-31,245.17
1915,1990-02-01,247.95
1916,1990-02-02,248.32
1917,1990-02-05,248.5
1918,1990-02-06,247.29
1919,1990-02-07,246.3
1920,1990-02-08,247.09
1921,1990-02-09,244.92
1922,1990-02-12,247.59
1923,1990-02-13,246.93
1924,1990-02-14,245.78
1925,1990-02-15,245.09
1926,1990-02-16,245.51
1927,1990-02-19,244.15
1928,1990-02-20,244.73
1929,1990-02-21,243.61
1930,1990-02-22,243.03
1931,1990-02-23,242.84
1932,1990-02-26,241.17
1933,1990-02-27,241.73
1934,1990-02-28,242.47
1935,1990-03-01,244.29
1936,1990-03-02,244.72
1937,1990-03-05,246.07
1938,1990-03-06,245.07
1939,1990-03-07,243.06
1940,1990-03-08,243.81
1941,1990-03-09,247.32
1942,1990-03-12,247.33
1943,1990-03-13,247.61
1944,1990-03-14,247.05
1945,1990-03-15,245.53
1946,1990-03-16,246.8
1947,1990-03-19,248.22
1948,1990-03-20,245.55
1949,1990-03-21,245.31
1950,1990-03-22,245.62
1951,1990-03-23,242.83
1952,1990-03-26,227.53
1953,1990-03-27,226.13
1954,1990-03-28,226.79
1955,1990-03-29,225.85
1956,1990-03-30,224.91
1957,1990-04-02,226.62
1958,1990-04-03,229.23
1959,1990-04-04,229.89
1960,1990-04-05,228.28
1961,1990-04-06,231.94
1962,1990-04-09,229.87
1963,1990-04-10,228.1
1964,1990-04-11,228.01
1965,1990-04-12,228.88
1966,1990-04-13,229.3
1967,1990-04-16,229.75
1968,1990-04-17,228.77
1969,1990-04-18,229.49
1970,1990-04-19,229.39
1971,1990-04-20,229.48
1972,1990-04-23,231.57
1973,1990-04-24,229.8
1974,1990-04-25,226.46
1975,1990-04-26,226.81
1976,1990-04-27,227.41
1977,1990-04-30,224.65
1978,1990-05-01,224.97
1979,1990-05-02,225.12
1980,1990-05-03,226.54
1981,1990-05-04,223.08
1982,1990-05-07,222.9
1983,1990-05-08,221.57
1984,1990-05-09,221.29
1985,1990-05-10,220.65
1986,1990-05-11,219.57
1987,1990-05-14,218.77
1988,1990-05-15,220.9
1989,1990-05-16,219.84
1990,1990-05-17,217.82
1991,1990-05-18,220.64
1992,1990-05-21,220.94
1993,1990-05-22,221.34
1994,1990-05-23,215.6
1995,1990-05-24,217.31
1996,1990-05-25,217.39
1997,1990-05-28,216.67
1998,1990-05-29,216.1
1999,1990-05-30,215.21
2000,1990-05-31,216.68
2001,1990-06-01,213.35
2002,1990-06-04,212.7
2003,1990-06-05,212.74
2004,1990-06-06,211.36
2005,1990-06-07,209.47
2006,1990-06-08,210.68
2007,1990-06-11,210.55
2008,1990-06-12,208.1
2009,1990-06-13,206.43
2010,1990-06-14,204.21
2011,1990-06-15,201.93
2012,1990-06-18,203.15
2013,1990-06-19,202.11
